CustomerID,Age,Gender,CityTier,AnnualIncome,MembershipYears,RecencyDays,Frequency,AvgOrderValue,TotalSpend,PreferredCategory,DiscountSensitivity,OnlineEngagementScore,CartAbandonRate,ReturnsRate,SupportTickets,ChurnRisk,Segment,PC1,PC2,SegmentName
CUST100744,40,Male,Tier 3,50306,1.0,4,2,62.57,121.7,Fashion,0.66,36.6,0.42,0.07,0,Medium,3,-2.306487045554641,0.2322989838565458,Budget-Conscious / New
CUST100745,27,Male,Tier 3,38687,0.4,56,2,68.25,128.38,Home & Furniture,0.49,34.1,0.31,0.07,0,Medium,3,-2.679974717970574,0.3587880820035969,Budget-Conscious / New
CUST100746,37,Male,Tier 2,66551,3.5,9,10,70.24,613.94,Home & Furniture,0.31,70.7,0.41,0.12,1,Low,2,1.1856708089904795,-0.7620915987381688,Champions (High-Value Loyal)
CUST100747,26,Male,Tier 1,96165,2.7,52,9,66.35,675.87,Groceries,0.34,29.1,0.38,0.08,0,Low,1,0.3619751080070568,1.175757354746437,Mainstream Regulars
CUST100748,28,Male,Tier 3,54717,0.5,22,3,62.76,191.02,Beauty,0.36,46.7,0.46,0.11,1,Medium,3,-1.872746767571508,0.2292447256496736,Budget-Conscious / New
CUST100749,19,Male,Tier 3,66530,1.0,24,3,73.1,238.24,Fashion,0.27,70.5,0.07,0.08,1,Medium,1,-0.8350530857321273,0.2895237183446412,Mainstream Regulars
CUST100750,24,Male,Tier 1,40576,0.2,28,3,50.44,158.51,Beauty,0.26,65.0,0.54,0.07,1,Medium,3,-1.9507784515468976,-0.7934399141317143,Budget-Conscious / New
CUST100751,20,Male,Tier 2,56839,2.2,20,4,57.95,232.79,Fashion,0.59,49.9,0.33,0.21,1,Medium,3,-1.3213960844844403,-0.2580736085494891,Budget-Conscious / New
CUST100752,24,Female,Tier 1,45847,0.3,4,5,61.47,269.52,Fashion,0.27,54.4,0.18,0.05,0,Medium,3,-1.4397338060417344,-0.3880114313919077,Budget-Conscious / New
CUST100753,46,Female,Tier 3,32815,9.4,16,16,48.34,806.56,Fashion,0.22,87.2,0.14,0.07,1,Low,2,2.905686908913018,-4.028227053453974,Champions (High-Value Loyal)
CUST100754,24,Male,Tier 3,37291,3.3,49,12,50.7,545.5,Electronics,0.34,80.3,0.2,0.17,0,Low,3,0.7329215244485755,-2.309906620608011,Budget-Conscious / New
CUST100755,63,Male,Tier 1,102654,1.1,49,3,111.73,326.58,Sports,0.82,44.7,0.39,0.07,1,Medium,1,-0.2478900817952875,2.9047621092190448,Mainstream Regulars
CUST100756,40,Female,Tier 3,74100,1.9,15,4,75.3,312.87,Electronics,0.28,53.7,0.22,0.05,1,Medium,1,-0.6411080764856794,0.651293716447471,Mainstream Regulars
CUST100757,37,Male,Tier 2,65174,5.3,27,12,67.01,872.2,Fashion,0.74,64.5,0.51,0.24,0,Low,2,1.9500161203838573,-1.121354771944419,Champions (High-Value Loyal)
CUST100758,25,Male,Tier 3,23411,1.8,9,9,60.21,571.97,Fashion,0.07,51.1,0.14,0.09,0,Low,3,-0.5880778613102456,-1.5075794786691974,Budget-Conscious / New
CUST100759,42,Female,Tier 2,59266,0.4,10,7,77.78,572.48,Electronics,0.11,60.4,0.35,0.05,1,Low,1,-0.0949967314773356,0.1815256107048997,Mainstream Regulars
CUST100760,28,Male,Tier 3,57630,1.0,1,4,80.43,287.85,Electronics,0.78,54.3,0.47,0.13,1,Medium,1,-0.9861618422216416,0.3986929627752282,Mainstream Regulars
CUST100761,36,Male,Tier 1,73559,4.1,102,13,99.69,1236.15,Electronics,0.57,50.7,0.4,0.08,1,Medium,2,2.5545164212138576,0.6426287161910703,Champions (High-Value Loyal)
CUST100762,63,Male,Tier 1,48011,2.3,10,10,67.9,585.89,Fashion,0.82,76.8,0.3,0.01,1,Low,3,0.7475892083106229,-1.2790338328822075,Budget-Conscious / New
CUST100763,33,Female,Tier 1,53174,2.3,11,3,78.24,250.17,Beauty,0.66,60.7,0.24,0.14,1,Medium,3,-0.932897855246206,-0.0174795437707644,Budget-Conscious / New
CUST100764,47,Male,Tier 3,58646,4.4,14,7,45.18,359.2,Fashion,0.5,70.9,0.43,0.1,1,Low,3,0.046433152729701,-1.559832391023232,Budget-Conscious / New
CUST100765,27,Female,Tier 3,61453,4.9,6,8,74.27,552.11,Electronics,0.27,56.2,0.23,0.07,0,Low,1,0.6911788599120271,-0.5987349639790155,Mainstream Regulars
CUST100766,34,Female,Tier 3,15069,5.6,45,10,29.82,261.32,Groceries,0.77,41.7,0.29,0.42,1,Low,3,-1.1280071861155754,-2.981859026489663,Budget-Conscious / New
CUST100767,54,Male,Tier 3,59681,0.2,3,4,94.9,376.82,Sports,0.51,63.3,0.25,0.25,0,Medium,1,-0.5506099767518627,0.8009116171364578,Mainstream Regulars
CUST100768,28,Male,Tier 1,69774,1.7,6,3,92.06,305.73,Fashion,0.29,47.4,0.48,0.2,0,Medium,1,-0.8004661022493719,1.1687857810137583,Mainstream Regulars
CUST100769,54,Male,Tier 1,92893,3.0,46,11,87.95,982.53,Fashion,0.25,56.7,0.42,0.15,1,Low,2,2.083378185778072,0.9022917507745392,Champions (High-Value Loyal)
CUST100770,42,Male,Tier 1,85271,3.1,18,6,96.65,501.05,Sports,0.13,45.1,0.08,0.07,0,Low,1,0.4044329172650262,1.3678381884264823,Mainstream Regulars
CUST100771,28,Male,Tier 1,77686,2.1,55,7,87.25,697.65,Electronics,0.64,55.2,0.44,0.05,1,Low,1,0.6016159517073364,0.939228679278216,Mainstream Regulars
CUST100772,41,Female,Tier 1,58001,0.4,36,2,75.15,165.12,Groceries,0.13,69.3,0.08,0.06,0,Medium,3,-1.359499279530838,0.3288811518334646,Budget-Conscious / New
CUST100773,45,Female,Tier 2,29655,3.5,13,6,29.43,157.06,Fashion,0.79,54.6,0.34,0.05,1,Low,3,-1.6231228792437395,-2.274151562966352,Budget-Conscious / New
CUST100774,41,Female,Tier 1,65325,2.8,47,4,79.84,359.77,Sports,0.6,40.2,0.46,0.4,1,Medium,1,-0.871250505405063,0.7472176547390362,Mainstream Regulars
CUST100775,18,Male,Tier 1,81229,0.2,5,7,84.27,581.16,Sports,0.66,71.3,0.3,0.04,2,Low,1,0.5821905670142152,0.777132232976958,Mainstream Regulars
CUST100776,27,Female,Tier 1,91882,1.4,34,5,100.81,484.68,Beauty,0.48,58.7,0.08,0.11,1,Medium,1,0.3850071452621819,1.8015896466206904,Mainstream Regulars
CUST100777,32,Female,Tier 1,81589,0.4,25,4,77.13,304.92,Fashion,0.11,30.1,0.51,0.02,0,Medium,1,-1.3440101732229763,1.659408656281173,Mainstream Regulars
CUST100778,34,Female,Tier 3,62328,0.9,14,10,63.16,694.99,Fashion,0.42,76.5,0.49,0.4,0,Low,1,0.8305546110446611,-0.7243937092735158,Mainstream Regulars
CUST100779,41,Male,Tier 2,69233,0.0,41,2,95.3,199.72,Fashion,0.23,75.4,0.3,0.03,1,Medium,1,-0.7973500425241841,1.1318810043709375,Mainstream Regulars
CUST100780,36,Female,Tier 3,45389,1.1,92,10,42.05,364.9,Beauty,0.43,29.6,0.34,0.06,0,Medium,0,-1.4841739451380045,-0.6563200492526404,At-Risk / Dormant
CUST100781,20,Male,Tier 1,61658,1.8,306,4,56.72,258.03,Beauty,0.04,12.6,0.42,0.18,1,Medium,0,-2.783129501540336,1.564545843316273,At-Risk / Dormant
CUST100782,39,Male,Tier 1,101643,2.1,42,11,103.93,1022.43,Fashion,0.13,33.6,0.12,0.03,0,Low,1,1.8120445082529797,2.1645358548481504,Mainstream Regulars
CUST100783,41,Male,Tier 2,45433,2.4,23,4,46.28,198.76,Groceries,0.1,54.8,0.15,0.21,0,Medium,3,-1.5690641067379274,-1.0101745076037072,Budget-Conscious / New
CUST100784,41,Female,Tier 1,101466,4.0,11,12,91.28,1140.1,Electronics,0.59,84.8,0.27,0.03,0,Low,2,3.5643026224826384,0.3413814515690355,Champions (High-Value Loyal)
CUST100785,46,Female,Tier 1,68603,0.5,13,6,78.75,428.21,Fashion,0.53,62.0,0.82,0.03,2,Low,1,-0.2612766719151246,0.4933778189471765,Mainstream Regulars
CUST100786,44,Male,Tier 1,97457,0.3,29,3,78.64,212.62,Groceries,0.79,69.8,0.39,0.11,1,Medium,1,-0.4638990750790207,1.4564365916045146,Mainstream Regulars
CUST100787,40,Male,Tier 1,46677,4.2,20,8,43.78,389.15,Fashion,0.43,74.0,0.43,0.09,1,Low,3,0.0511619629165817,-2.0262385599825903,Budget-Conscious / New
CUST100788,34,Male,Tier 1,80146,0.4,110,6,117.6,688.6,Fashion,0.34,71.4,0.41,0.1,0,Medium,1,0.8502824932838282,1.9975346158866751,Mainstream Regulars
CUST100789,18,Male,Tier 1,49938,8.1,20,16,68.51,1146.99,Electronics,0.25,93.9,0.35,0.13,0,Low,2,3.9208461567256183,-2.8722897262763105,Champions (High-Value Loyal)
CUST100790,39,Male,Tier 2,36125,4.1,21,11,38.91,428.53,Beauty,0.33,65.1,0.09,0.08,0,Low,3,0.0742831700027137,-2.4981650413531,Budget-Conscious / New
CUST100791,37,Male,Tier 1,74733,1.5,21,5,88.55,472.95,Beauty,0.23,58.7,0.1,0.13,0,Medium,1,-0.0214157592818381,0.93750884523346,Mainstream Regulars
CUST100792,37,Female,Tier 1,88970,8.8,81,13,102.65,1326.14,Sports,0.11,57.5,0.41,0.2,0,Medium,2,4.004766925817672,0.2021473564816872,Champions (High-Value Loyal)
CUST100793,20,Male,Tier 3,33791,0.2,47,4,63.08,236.23,Home & Furniture,0.55,50.5,0.46,0.06,3,Medium,3,-2.004351676967936,-0.3844262036304103,Budget-Conscious / New
CUST100794,23,Male,Tier 1,38217,0.8,42,9,49.94,431.04,Groceries,0.31,64.5,0.29,0.22,0,Low,3,-0.6535830888078074,-1.3701407645485626,Budget-Conscious / New
CUST100795,46,Male,Tier 1,72746,2.2,18,5,95.27,527.66,Fashion,0.75,57.2,0.33,0.05,0,Medium,1,0.2185890511221916,0.9677408358055142,Mainstream Regulars
CUST100796,34,Female,Tier 3,53026,0.9,76,8,33.61,266.3,Sports,0.53,74.5,0.12,0.12,0,Medium,3,-0.8673914142856669,-1.4181799410576987,Budget-Conscious / New
CUST100797,42,Female,Tier 1,82669,5.8,1,11,73.05,734.47,Groceries,0.17,67.9,0.15,0.08,0,Low,2,2.1650199010562967,-0.6380869367209442,Champions (High-Value Loyal)
CUST100798,35,Female,Tier 1,87092,0.1,92,6,95.03,644.52,Home & Furniture,0.52,41.6,0.42,0.11,0,Medium,1,-0.1177920087221648,2.197628506243503,Mainstream Regulars
CUST100799,35,Male,Tier 2,58930,1.8,32,6,74.05,483.83,Home & Furniture,0.63,48.4,0.29,0.01,0,Low,1,-0.5179922374071406,0.2237858438218033,Mainstream Regulars
CUST100800,45,Female,Tier 1,107399,2.0,22,9,95.82,747.42,Beauty,0.72,73.7,0.47,0.01,2,Low,1,2.029378583028388,1.394382184374525,Mainstream Regulars
CUST100801,29,Male,Tier 2,61636,2.3,30,4,75.25,346.05,Electronics,0.46,38.2,0.37,0.42,1,Medium,1,-1.108990831455367,0.5900200891985468,Mainstream Regulars
CUST100802,36,Female,Tier 3,49164,0.6,49,6,51.61,327.77,Fashion,0.56,54.7,0.34,0.04,0,Low,3,-1.3226056346831234,-0.5321166705762346,Budget-Conscious / New
CUST100803,29,Female,Tier 1,38591,1.0,1,7,48.0,301.75,Groceries,0.34,79.8,0.15,0.27,0,Low,3,-0.6817000448914443,-1.7322792606160329,Budget-Conscious / New
CUST100804,30,Female,Tier 2,53272,4.1,92,8,79.76,587.77,Beauty,0.2,60.3,0.25,0.32,1,Medium,0,0.4617787085525773,-0.3655219496978765,At-Risk / Dormant
CUST100805,31,Female,Tier 2,52345,0.5,26,4,77.25,326.84,Home & Furniture,0.6,54.5,0.3,0.06,1,Medium,3,-1.1846878789450137,0.3294237971887323,Budget-Conscious / New
CUST100806,37,Female,Tier 1,88085,3.9,18,6,78.45,510.21,Fashion,0.39,59.8,0.31,0.13,0,Low,1,0.70485830652351,0.5592012593044053,Mainstream Regulars
CUST100807,29,Male,Tier 2,65924,1.8,6,5,59.08,272.27,Fashion,0.77,47.0,0.26,0.13,0,Medium,3,-1.06598570032866,0.0336983163504658,Budget-Conscious / New
CUST100808,48,Female,Tier 1,53971,3.2,26,5,58.81,272.61,Home & Furniture,0.79,47.1,0.41,0.11,1,Medium,3,-1.0559941330475242,-0.4835314367207123,Budget-Conscious / New
CUST100809,25,Male,Tier 2,59100,2.8,30,7,68.85,454.06,Home & Furniture,0.07,58.7,0.57,0.08,1,Low,3,-0.0756343852830111,-0.3683294104236033,Budget-Conscious / New
CUST100810,32,Female,Tier 1,80887,0.5,23,6,77.54,478.92,Groceries,0.48,63.0,0.23,0.17,0,Low,1,0.0011609061150813,0.8339525070482499,Mainstream Regulars
CUST100811,30,Male,Tier 2,85504,1.9,51,10,106.86,963.39,Fashion,0.23,76.3,0.71,0.11,1,Low,2,2.301278987480366,1.0601316251299495,Champions (High-Value Loyal)
CUST100812,50,Male,Tier 1,91975,4.5,24,16,101.86,1436.26,Sports,0.2,80.7,0.41,0.07,0,Low,2,4.556918321308937,0.0995460603237097,Champions (High-Value Loyal)
CUST100813,37,Male,Tier 3,69495,1.2,146,11,84.0,973.58,Groceries,0.26,73.6,0.18,0.19,0,Medium,0,1.510018280960878,0.4035010144701898,At-Risk / Dormant
CUST100814,46,Male,Tier 1,75481,7.5,41,18,63.9,1246.51,Beauty,0.19,100.0,0.15,0.09,1,Low,2,4.6961392891025975,-2.365986425831648,Champions (High-Value Loyal)
CUST100815,18,Male,Tier 1,70189,1.3,74,9,96.0,864.24,Electronics,0.25,70.1,0.57,0.36,0,Medium,1,1.315892193843212,0.7046986574907776,Mainstream Regulars
CUST100816,37,Female,Tier 2,83291,0.3,5,5,47.11,225.93,Fashion,0.26,74.2,0.1,0.08,1,Medium,3,-0.6499145194938887,-0.0838615489179285,Budget-Conscious / New
CUST100817,44,Male,Tier 2,39610,1.1,22,7,65.52,449.29,Beauty,0.88,49.9,0.31,0.02,0,Low,3,-0.918263699119414,-0.5830288571733152,Budget-Conscious / New
CUST100818,35,Male,Tier 2,53710,6.7,18,13,78.77,989.73,Electronics,0.75,60.4,0.3,0.13,0,Low,2,2.4225949324644462,-1.3873774019129703,Champions (High-Value Loyal)
CUST100819,46,Female,Tier 2,50493,0.8,37,2,55.59,126.52,Groceries,0.56,56.5,0.32,0.11,1,Medium,3,-2.0308121499640697,-0.2005242674553649,Budget-Conscious / New
CUST100820,29,Male,Tier 2,64424,4.5,88,7,92.78,701.69,Groceries,0.46,39.1,0.44,0.22,0,Medium,0,0.4413552704959223,0.7340736609148117,At-Risk / Dormant
CUST100821,50,Female,Tier 3,83143,4.7,3,10,88.34,806.04,Home & Furniture,0.3,66.2,0.18,0.36,1,Low,2,2.117611088073283,0.0827724099930403,Champions (High-Value Loyal)
CUST100822,60,Female,Tier 1,69254,0.9,3,5,78.65,379.59,Fashion,0.7,69.0,0.28,0.06,1,Medium,1,-0.2162713037732826,0.3474836437415493,Mainstream Regulars
CUST100823,31,Female,Tier 2,15374,0.2,85,3,37.9,115.2,Electronics,0.44,64.5,0.37,0.05,0,Medium,3,-2.721480024670825,-1.65321607096258,Budget-Conscious / New
CUST100824,30,Female,Tier 3,45580,2.8,10,5,105.78,546.83,Sports,0.4,55.9,0.36,0.1,0,Medium,1,0.0510286102776797,0.3653436943514213,Mainstream Regulars
CUST100825,50,Male,Tier 3,77442,0.8,49,9,104.7,933.31,Groceries,0.49,55.3,0.53,0.1,0,Low,1,1.2810979820844386,1.44510393843649,Mainstream Regulars
CUST100826,52,Female,Tier 3,71477,3.4,35,7,90.08,689.23,Electronics,0.68,64.3,0.17,0.05,0,Low,1,1.0086924773867108,0.3749102682769473,Mainstream Regulars
CUST100827,29,Male,Tier 1,75307,1.3,80,7,69.06,522.23,Electronics,0.37,43.1,0.42,0.13,1,Medium,0,-0.4386192642524327,0.8270799166431803,At-Risk / Dormant
CUST100828,30,Male,Tier 1,62960,1.5,6,6,74.62,448.41,Sports,0.17,59.3,0.26,0.1,1,Low,1,-0.2459917257348331,0.0973978540811596,Mainstream Regulars
CUST100829,31,Female,Tier 2,35377,3.3,6,9,37.28,371.2,Electronics,0.05,67.3,0.34,0.1,1,Low,3,-0.3855995425770573,-2.365027449410731,Budget-Conscious / New
CUST100830,20,Male,Tier 2,63275,1.1,36,6,85.06,548.8,Groceries,0.17,58.1,0.19,0.24,0,Low,1,-0.101838584300728,0.5749079280295633,Mainstream Regulars
CUST100831,24,Female,Tier 2,40582,1.3,131,4,55.93,242.42,Fashion,0.49,46.0,0.46,0.12,0,Medium,0,-2.0785740503520067,-0.1978072480037732,At-Risk / Dormant
CUST100832,23,Female,Tier 2,94513,1.0,24,6,81.89,558.61,Beauty,0.24,49.6,0.18,0.34,0,Low,1,0.1764862133688356,1.5372001066030372,Mainstream Regulars
CUST100833,26,Female,Tier 3,61669,1.0,17,5,72.61,337.61,Home & Furniture,0.51,49.6,0.43,0.13,0,Medium,1,-0.9499118702356628,0.3835330633406397,Mainstream Regulars
CUST100834,34,Female,Tier 1,59148,1.6,41,9,56.55,473.47,Groceries,0.57,54.9,0.42,0.1,0,Low,3,-0.2488335875954838,-0.5375801304011675,Budget-Conscious / New
CUST100835,37,Male,Tier 3,44795,3.6,119,5,59.6,332.77,Electronics,0.5,28.7,0.25,0.03,3,Medium,0,-1.6545054920341606,-0.1207564090865437,At-Risk / Dormant
CUST100836,52,Male,Tier 1,75127,1.0,81,1,69.72,75.41,Beauty,0.16,48.0,0.65,0.04,1,Medium,0,-1.9367197855816436,1.2162512623675263,At-Risk / Dormant
CUST100837,24,Female,Tier 1,61288,1.6,243,8,71.49,645.1,Fashion,0.23,52.4,0.4,0.1,1,Medium,0,-0.3749721552104028,0.7053799096943815,At-Risk / Dormant
CUST100838,45,Male,Tier 2,84103,2.4,1,5,101.34,440.29,Sports,0.78,69.5,0.23,0.29,0,Medium,1,0.6939766977122315,1.1016262077115029,Mainstream Regulars
CUST100839,32,Female,Tier 2,62155,0.7,5,4,71.0,294.88,Groceries,0.75,54.4,0.37,0.02,0,Medium,3,-1.0863349182412665,0.3475599245624867,Budget-Conscious / New
CUST100840,34,Female,Tier 1,56430,0.7,42,6,61.16,327.84,Home & Furniture,0.76,48.1,0.23,0.18,1,Low,3,-1.2026615893283967,0.0136375124973513,Budget-Conscious / New
CUST100841,42,Female,Tier 1,106827,6.0,77,11,112.07,1234.21,Electronics,0.61,73.2,0.42,0.03,2,Medium,2,3.871644759885998,1.238010135758124,Champions (High-Value Loyal)
CUST100842,22,Male,Tier 3,50687,2.8,15,6,72.7,391.15,Home & Furniture,0.72,68.2,0.49,0.24,0,Low,3,-0.1452548841607618,-0.6748433439292566,Budget-Conscious / New
CUST100843,39,Male,Tier 1,85439,1.9,12,5,74.59,331.34,Fashion,0.13,61.4,0.16,0.05,1,Medium,1,-0.1162054890293706,0.7145116685409809,Mainstream Regulars
CUST100844,36,Male,Tier 2,49451,2.3,69,11,65.12,611.49,Fashion,0.23,86.0,0.08,0.15,2,Medium,2,1.000090865213969,-1.3851991321650237,Champions (High-Value Loyal)
CUST100845,40,Male,Tier 2,68536,0.1,2,7,96.88,704.66,Electronics,0.49,63.5,0.1,0.11,0,Low,1,0.557556534851802,0.9203758568486,Mainstream Regulars
CUST100846,38,Female,Tier 2,66799,2.1,20,1,84.27,80.71,Electronics,0.2,46.9,0.55,0.07,2,Medium,1,-1.5688073974137349,1.000823214910374,Mainstream Regulars
CUST100847,62,Male,Tier 2,36786,1.6,31,5,51.52,227.09,Electronics,0.38,52.1,0.34,0.05,0,Medium,3,-1.6704883929348446,-0.9913206124724158,Budget-Conscious / New
CUST100848,27,Male,Tier 1,103074,1.7,36,10,115.49,1093.52,Fashion,0.27,47.7,0.33,0.21,1,Low,1,2.23696688153913,2.361904732581317,Mainstream Regulars
CUST100849,29,Male,Tier 2,80831,1.0,58,2,94.15,169.6,Beauty,0.71,56.1,0.29,0.05,2,Medium,1,-0.9918190993928834,1.7039578569378733,Mainstream Regulars
CUST100850,28,Female,Tier 1,60050,0.2,19,9,81.35,829.17,Fashion,0.36,64.8,0.2,0.03,0,Low,1,0.7101654480032803,0.1459828259703802,Mainstream Regulars
CUST100851,28,Female,Tier 2,37359,0.5,42,6,20.77,117.89,Home & Furniture,0.27,63.9,0.1,0.2,1,Low,3,-2.047426468628031,-1.884491790209448,Budget-Conscious / New
CUST100852,27,Male,Tier 1,73056,6.6,39,8,57.58,437.69,Electronics,0.78,84.2,0.63,0.17,0,Low,2,1.3427617877362774,-1.446839584966647,Champions (High-Value Loyal)
CUST100853,48,Male,Tier 2,66760,1.2,35,4,90.71,399.83,Groceries,0.2,49.8,0.14,0.19,0,Medium,1,-0.6673611915844149,1.106358830010398,Mainstream Regulars
CUST100854,50,Male,Tier 1,82402,1.4,46,10,66.09,690.2,Groceries,0.39,37.3,0.38,0.01,0,Low,1,0.2819154680478902,0.7253026010037585,Mainstream Regulars
CUST100855,28,Male,Tier 1,70648,0.1,13,3,84.9,270.76,Sports,0.64,60.5,0.41,0.07,2,Medium,1,-0.9262641010066084,1.0274606025771449,Mainstream Regulars
CUST100856,25,Female,Tier 1,75112,0.1,3,4,77.31,321.86,Beauty,0.17,59.7,0.23,0.02,0,Medium,1,-0.730441105160469,0.8707434141978347,Mainstream Regulars
CUST100857,40,Female,Tier 1,98051,2.8,5,10,86.77,983.85,Fashion,0.37,60.7,0.18,0.12,0,Low,2,2.1604303130578435,0.9265015674399872,Champions (High-Value Loyal)
CUST100858,28,Male,Tier 3,62425,1.7,11,9,77.27,634.3,Home & Furniture,0.15,71.7,0.34,0.12,0,Low,1,0.8140734002241016,-0.3321864544338828,Mainstream Regulars
CUST100859,41,Male,Tier 1,53506,1.6,31,4,67.6,310.07,Electronics,0.52,64.3,0.23,0.26,1,Medium,3,-0.912754357657816,-0.2474738411652541,Budget-Conscious / New
CUST100860,37,Female,Tier 3,80326,0.6,82,5,118.59,651.82,Groceries,0.61,40.4,0.18,0.08,2,Medium,1,0.0404154489693109,2.6022848189733114,Mainstream Regulars
CUST100861,18,Male,Tier 3,77731,3.0,54,7,75.4,541.89,Electronics,0.27,55.0,0.17,0.05,0,Low,1,0.3449558182332661,0.4640312254376762,Mainstream Regulars
CUST100862,52,Female,Tier 2,123537,0.4,70,2,144.55,303.18,Fashion,0.35,64.7,0.24,0.12,0,Medium,1,0.6374508470490542,4.204008831323192,Mainstream Regulars
CUST100863,54,Male,Tier 1,57377,0.5,19,6,73.1,458.18,Fashion,0.6,51.4,0.13,0.04,0,Low,1,-0.7244933259574778,0.2629333683248434,Mainstream Regulars
CUST100864,28,Male,Tier 1,71571,1.4,23,11,69.73,665.41,Home & Furniture,0.27,70.5,0.06,0.2,0,Low,1,1.081375751234834,-0.3134880278537531,Mainstream Regulars
CUST100865,30,Male,Tier 2,20522,0.7,22,3,49.09,134.81,Groceries,0.2,22.3,0.07,0.24,0,Medium,3,-3.2195223253281635,-0.6546660479039762,Budget-Conscious / New
CUST100866,38,Male,Tier 1,81156,0.6,9,5,96.12,547.13,Home & Furniture,0.51,41.3,0.32,0.09,1,Medium,1,-0.2343429162909995,1.7845356477770806,Mainstream Regulars
CUST100867,38,Female,Tier 1,61332,2.3,2,11,71.65,796.28,Groceries,0.42,73.7,0.07,0.13,1,Low,2,1.4355898494677557,-0.8128345325062427,Champions (High-Value Loyal)
CUST100868,42,Male,Tier 2,97422,2.3,40,6,105.18,608.05,Electronics,0.29,72.7,0.07,0.13,0,Low,1,1.3404001255273277,1.6018534647199152,Mainstream Regulars
CUST100869,57,Male,Tier 3,49856,3.8,203,4,52.59,226.9,Home & Furniture,0.57,21.4,0.52,0.05,0,Medium,0,-2.297864493037168,0.2875000653842656,At-Risk / Dormant
CUST100870,33,Male,Tier 2,28794,1.2,8,4,31.61,127.37,Beauty,0.45,58.1,0.19,0.15,0,Medium,3,-2.2412845653428866,-1.7904980385669422,Budget-Conscious / New
CUST100871,26,Male,Tier 1,57917,0.2,2,5,79.66,340.13,Beauty,0.48,55.3,0.31,0.03,0,Medium,1,-0.8852327338407681,0.4273088023779371,Mainstream Regulars
CUST100872,19,Male,Tier 2,18041,0.7,68,1,31.68,33.93,Groceries,0.57,56.6,0.49,0.1,1,Medium,3,-3.232485933201241,-1.5618792184829866,Budget-Conscious / New
CUST100873,26,Male,Tier 1,79919,8.6,13,14,85.4,1278.89,Home & Furniture,0.34,62.1,0.19,0.06,1,Low,2,3.9163244844226432,-0.8631795530466163,Champions (High-Value Loyal)
CUST100874,34,Female,Tier 1,32428,2.0,79,9,51.22,414.67,Home & Furniture,0.41,65.3,0.47,0.11,2,Medium,3,-0.6085402853731784,-1.6016790829025822,Budget-Conscious / New
CUST100875,54,Male,Tier 3,63112,2.7,54,6,76.57,522.36,Electronics,0.39,48.8,0.31,0.1,3,Low,1,-0.2380111308545077,0.3283631033460745,Mainstream Regulars
CUST100876,29,Male,Tier 1,30199,0.0,131,2,23.73,43.53,Electronics,0.33,43.6,0.37,0.17,0,High,0,-3.552897402050724,-0.926227993927932,At-Risk / Dormant
CUST100877,37,Female,Tier 1,65034,1.6,23,5,93.49,461.52,Electronics,0.34,58.5,0.53,0.09,2,Medium,1,-0.1196809412370725,0.7785573033687264,Mainstream Regulars
CUST100878,34,Male,Tier 1,99180,0.1,48,7,104.47,646.77,Fashion,0.58,56.2,0.24,0.34,1,Low,1,0.7768833028709389,2.2725551372043307,Mainstream Regulars
CUST100879,48,Female,Tier 3,66691,1.9,28,10,72.54,747.88,Groceries,0.38,72.9,0.41,0.15,0,Low,1,1.1691298444710447,-0.3983009853577584,Mainstream Regulars
CUST100880,62,Male,Tier 2,55257,5.6,44,11,72.51,767.81,Sports,0.19,68.1,0.03,0.6,1,Low,2,1.6554211050018817,-1.266120934321181,Champions (High-Value Loyal)
CUST100881,29,Female,Tier 2,57038,7.6,26,13,71.08,883.34,Fashion,0.12,71.8,0.05,0.18,1,Low,2,2.604218807663568,-1.8568279516015775,Champions (High-Value Loyal)
CUST100882,29,Female,Tier 2,57924,1.7,9,5,79.78,438.03,Home & Furniture,0.16,54.8,0.37,0.04,0,Medium,1,-0.4899518451378206,0.2332356047465204,Mainstream Regulars
CUST100883,46,Female,Tier 1,82907,1.3,31,9,97.16,745.78,Home & Furniture,0.14,65.8,0.21,0.15,0,Low,1,1.332135521636316,1.0284851829746409,Mainstream Regulars
CUST100884,42,Female,Tier 2,38196,6.4,33,20,62.6,1363.91,Electronics,0.75,89.4,0.35,0.17,1,Low,2,4.139016506541351,-3.245689219482626,Champions (High-Value Loyal)
CUST100885,55,Male,Tier 1,88666,2.5,74,9,114.15,1049.37,Electronics,0.52,48.7,0.17,0.01,0,Medium,1,1.859876532605653,1.9597270897847492,Mainstream Regulars
CUST100886,41,Female,Tier 1,23720,0.1,59,5,53.02,303.76,Groceries,0.36,49.9,0.38,0.11,2,Medium,3,-2.1046577752809696,-0.9356955166931972,Budget-Conscious / New
CUST100887,31,Male,Tier 2,47062,1.4,49,5,56.81,291.67,Home & Furniture,0.75,42.4,0.59,0.14,0,Medium,3,-1.6327761404044696,-0.2678294022910672,Budget-Conscious / New
